"Iterms";"X2002";"X2004";"X2006";"X2008";"X2010";"X2012";"X2014";"Pre..2016"
"Iterms";"X2002";"X2004";"X2006";"X2008";"X2010";"X2012";"X2014";"Pre..2016"
"whole_country";"269";"360";"460";"705";"1139";"1503";"1763";"2016"
"red_river_delta";NA;"378";"479";"725";"1343";"1764";"2082";"2364"
"northern_midlands_and_mountain_areas";NA;"265";"336";"500";"815";"1119";"1441";"1551"
"north_central_area_and_central_coastal_area";NA;"288";"362";"559";"958";"1326";"1537";"1685"
"central_highlands";NA;"295";"391";"606";"915";"1366";"1537";"1620"
"south_east";NA;"611";"785";"1240";"1640";"2036";"2282";"2846"
"mekong_river_delta";NA;"335";"435";"624";"988";"1273";"1484";"1741"
